timestamp,world_price_usd_ounce
2012-10-13,1746.58
2012-10-14,1746.58
2012-10-15,1746.58
2012-10-16,1746.58
2012-10-17,1746.58
2012-10-18,1746.58
2012-10-19,1746.58
2012-10-20,1746.58
2012-10-21,1746.58
2012-10-22,1746.58
2012-10-23,1746.58
2012-10-24,1746.58
2012-10-25,1746.58
2012-10-26,1746.58
2012-10-27,1746.58
2012-10-28,1746.58
2012-10-29,1746.58
2012-10-30,1746.58
2012-10-31,1746.58
2012-11-01,1721.64
2012-11-02,1721.64
2012-11-03,1721.64
2012-11-04,1721.64
2012-11-05,1721.64
2012-11-06,1721.64
2012-11-07,1721.64
2012-11-08,1721.64
2012-11-09,1721.64
2012-11-10,1721.64
2012-11-11,1721.64
2012-11-12,1721.64
2012-11-13,1721.64
2012-11-14,1721.64
2012-11-15,1721.64
2012-11-16,1721.64
2012-11-17,1721.64
2012-11-18,1721.64
2012-11-19,1721.64
2012-11-20,1721.64
2012-11-21,1721.64
2012-11-22,1721.64
2012-11-23,1721.64
2012-11-24,1721.64
2012-11-25,1721.64
2012-11-26,1721.64
2012-11-27,1721.64
2012-11-28,1721.64
2012-11-29,1721.64
2012-11-30,1721.64
2012-12-01,1684.762
2012-12-02,1684.762
2012-12-03,1684.762
2012-12-04,1684.762
2012-12-05,1684.762
2012-12-06,1684.762
2012-12-07,1684.762
2012-12-08,1684.762
2012-12-09,1684.762
2012-12-10,1684.762
2012-12-11,1684.762
2012-12-12,1684.762
2012-12-13,1684.762
2012-12-14,1684.762
2012-12-15,1684.762
2012-12-16,1684.762
2012-12-17,1684.762
2012-12-18,1684.762
2012-12-19,1684.762
2012-12-20,1684.762
2012-12-21,1684.762
2012-12-22,1684.762
2012-12-23,1684.762
2012-12-24,1684.762
2012-12-25,1684.762
2012-12-26,1684.762
2012-12-27,1684.762
2012-12-28,1684.762
2012-12-29,1684.762
2012-12-30,1684.762
2012-12-31,1684.762
2013-01-01,1671.84782608696
2013-01-02,1671.84782608696
2013-01-03,1671.84782608696
2013-01-04,1671.84782608696
2013-01-05,1671.84782608696
2013-01-06,1671.84782608696
2013-01-07,1671.84782608696
2013-01-08,1671.84782608696
2013-01-09,1671.84782608696
2013-01-10,1671.84782608696
2013-01-11,1671.84782608696
2013-01-12,1671.84782608696
2013-01-13,1671.84782608696
2013-01-14,1671.84782608696
2013-01-15,1671.84782608696
2013-01-16,1671.84782608696
2013-01-17,1671.84782608696
2013-01-18,1671.84782608696
2013-01-19,1671.84782608696
2013-01-20,1671.84782608696
2013-01-21,1671.84782608696
2013-01-22,1671.84782608696
2013-01-23,1671.84782608696
2013-01-24,1671.84782608696
2013-01-25,1671.84782608696
2013-01-26,1671.84782608696
2013-01-27,1671.84782608696
2013-01-28,1671.84782608696
2013-01-29,1671.84782608696
2013-01-30,1671.84782608696
2013-01-31,1671.84782608696
2013-02-01,1627.57
2013-02-02,1627.57
2013-02-03,1627.57
2013-02-04,1627.57
2013-02-05,1627.57
2013-02-06,1627.57
2013-02-07,1627.57
2013-02-08,1627.57
2013-02-09,1627.57
2013-02-10,1627.57
2013-02-11,1627.57
2013-02-12,1627.57
2013-02-13,1627.57
2013-02-14,1627.57
2013-02-15,1627.57
2013-02-16,1627.57
2013-02-17,1627.57
2013-02-18,1627.57
2013-02-19,1627.57
2013-02-20,1627.57
2013-02-21,1627.57
2013-02-22,1627.57
2013-02-23,1627.57
2013-02-24,1627.57
2013-02-25,1627.57
2013-02-26,1627.57
2013-02-27,1627.57
2013-02-28,1627.57
2013-03-01,1593.08619047619
2013-03-02,1593.08619047619
2013-03-03,1593.08619047619
2013-03-04,1593.08619047619
2013-03-05,1593.08619047619
2013-03-06,1593.08619047619
2013-03-07,1593.08619047619
2013-03-08,1593.08619047619
2013-03-09,1593.08619047619
2013-03-10,1593.08619047619
2013-03-11,1593.08619047619
2013-03-12,1593.08619047619
2013-03-13,1593.08619047619
2013-03-14,1593.08619047619
2013-03-15,1593.08619047619
2013-03-16,1593.08619047619
2013-03-17,1593.08619047619
2013-03-18,1593.08619047619
2013-03-19,1593.08619047619
2013-03-20,1593.08619047619
2013-03-21,1593.08619047619
2013-03-22,1593.08619047619
2013-03-23,1593.08619047619
2013-03-24,1593.08619047619
2013-03-25,1593.08619047619
2013-03-26,1593.08619047619
2013-03-27,1593.08619047619
2013-03-28,1593.08619047619
2013-03-29,1593.08619047619
2013-03-30,1593.08619047619
2013-03-31,1593.08619047619
2013-04-01,1487.85727272727
2013-04-02,1487.85727272727
2013-04-03,1487.85727272727
2013-04-04,1487.85727272727
2013-04-05,1487.85727272727
2013-04-06,1487.85727272727
2013-04-07,1487.85727272727
2013-04-08,1487.85727272727
2013-04-09,1487.85727272727
2013-04-10,1487.85727272727
2013-04-11,1487.85727272727
2013-04-12,1487.85727272727
2013-04-13,1487.85727272727
2013-04-14,1487.85727272727
2013-04-15,1487.85727272727
2013-04-16,1487.85727272727
2013-04-17,1487.85727272727
2013-04-18,1487.85727272727
2013-04-19,1487.85727272727
2013-04-20,1487.85727272727
2013-04-21,1487.85727272727
2013-04-22,1487.85727272727
2013-04-23,1487.85727272727
2013-04-24,1487.85727272727
2013-04-25,1487.85727272727
2013-04-26,1487.85727272727
2013-04-27,1487.85727272727
2013-04-28,1487.85727272727
2013-04-29,1487.85727272727
2013-04-30,1487.85727272727
2013-05-01,1414.02695652174
2013-05-02,1414.02695652174
2013-05-03,1414.02695652174
2013-05-04,1414.02695652174
2013-05-05,1414.02695652174
2013-05-06,1414.02695652174
2013-05-07,1414.02695652174
2013-05-08,1414.02695652174
2013-05-09,1414.02695652174
2013-05-10,1414.02695652174
2013-05-11,1414.02695652174
2013-05-12,1414.02695652174
2013-05-13,1414.02695652174
2013-05-14,1414.02695652174
2013-05-15,1414.02695652174
2013-05-16,1414.02695652174
2013-05-17,1414.02695652174
2013-05-18,1414.02695652174
2013-05-19,1414.02695652174
2013-05-20,1414.02695652174
2013-05-21,1414.02695652174
2013-05-22,1414.02695652174
2013-05-23,1414.02695652174
2013-05-24,1414.02695652174
2013-05-25,1414.02695652174
2013-05-26,1414.02695652174
2013-05-27,1414.02695652174
2013-05-28,1414.02695652174
2013-05-29,1414.02695652174
2013-05-30,1414.02695652174
2013-05-31,1414.02695652174
2013-06-01,1343.35
2013-06-02,1343.35
2013-06-03,1343.35
2013-06-04,1343.35
2013-06-05,1343.35
2013-06-06,1343.35
2013-06-07,1343.35
2013-06-08,1343.35
2013-06-09,1343.35
2013-06-10,1343.35
2013-06-11,1343.35
2013-06-12,1343.35
2013-06-13,1343.35
2013-06-14,1343.35
2013-06-15,1343.35
2013-06-16,1343.35
2013-06-17,1343.35
2013-06-18,1343.35
2013-06-19,1343.35
2013-06-20,1343.35
2013-06-21,1343.35
2013-06-22,1343.35
2013-06-23,1343.35
2013-06-24,1343.35
2013-06-25,1343.35
2013-06-26,1343.35
2013-06-27,1343.35
2013-06-28,1343.35
2013-06-29,1343.35
2013-06-30,1343.35
2013-07-01,1285.51565217391
2013-07-02,1285.51565217391
2013-07-03,1285.51565217391
2013-07-04,1285.51565217391
2013-07-05,1285.51565217391
2013-07-06,1285.51565217391
2013-07-07,1285.51565217391
2013-07-08,1285.51565217391
2013-07-09,1285.51565217391
2013-07-10,1285.51565217391
2013-07-11,1285.51565217391
2013-07-12,1285.51565217391
2013-07-13,1285.51565217391
2013-07-14,1285.51565217391
2013-07-15,1285.51565217391
2013-07-16,1285.51565217391
2013-07-17,1285.51565217391
2013-07-18,1285.51565217391
2013-07-19,1285.51565217391
2013-07-20,1285.51565217391
2013-07-21,1285.51565217391
2013-07-22,1285.51565217391
2013-07-23,1285.51565217391
2013-07-24,1285.51565217391
2013-07-25,1285.51565217391
2013-07-26,1285.51565217391
2013-07-27,1285.51565217391
2013-07-28,1285.51565217391
2013-07-29,1285.51565217391
2013-07-30,1285.51565217391
2013-07-31,1285.51565217391
2013-08-01,1351.74181818182
2013-08-02,1351.74181818182
2013-08-03,1351.74181818182
2013-08-04,1351.74181818182
2013-08-05,1351.74181818182
2013-08-06,1351.74181818182
2013-08-07,1351.74181818182
2013-08-08,1351.74181818182
2013-08-09,1351.74181818182
2013-08-10,1351.74181818182
2013-08-11,1351.74181818182
2013-08-12,1351.74181818182
2013-08-13,1351.74181818182
2013-08-14,1351.74181818182
2013-08-15,1351.74181818182
2013-08-16,1351.74181818182
2013-08-17,1351.74181818182
2013-08-18,1351.74181818182
2013-08-19,1351.74181818182
2013-08-20,1351.74181818182
2013-08-21,1351.74181818182
2013-08-22,1351.74181818182
2013-08-23,1351.74181818182
2013-08-24,1351.74181818182
2013-08-25,1351.74181818182
2013-08-26,1351.74181818182
2013-08-27,1351.74181818182
2013-08-28,1351.74181818182
2013-08-29,1351.74181818182
2013-08-30,1351.74181818182
2013-08-31,1351.74181818182
2013-09-01,1348.6
2013-09-02,1348.6
2013-09-03,1348.6
2013-09-04,1348.6
2013-09-05,1348.6
2013-09-06,1348.6
2013-09-07,1348.6
2013-09-08,1348.6
2013-09-09,1348.6
2013-09-10,1348.6
2013-09-11,1348.6
2013-09-12,1348.6
2013-09-13,1348.6
2013-09-14,1348.6
2013-09-15,1348.6
2013-09-16,1348.6
2013-09-17,1348.6
2013-09-18,1348.6
2013-09-19,1348.6
2013-09-20,1348.6
2013-09-21,1348.6
2013-09-22,1348.6
2013-09-23,1348.6
2013-09-24,1348.6
2013-09-25,1348.6
2013-09-26,1348.6
2013-09-27,1348.6
2013-09-28,1348.6
2013-09-29,1348.6
2013-09-30,1348.6
2013-10-01,1316.58
2013-10-02,1316.58
2013-10-03,1316.58
2013-10-04,1316.58
2013-10-05,1316.58
2013-10-06,1316.58
2013-10-07,1316.58
2013-10-08,1316.58
2013-10-09,1316.58
2013-10-10,1316.58
2013-10-11,1316.58
2013-10-12,1316.58
2013-10-13,1316.58
2013-10-14,1316.58
2013-10-15,1316.58
2013-10-16,1316.58
2013-10-17,1316.58
2013-10-18,1316.58
2013-10-19,1316.58
2013-10-20,1316.58
2013-10-21,1316.58
2013-10-22,1316.58
2013-10-23,1316.58
2013-10-24,1316.58
2013-10-25,1316.58
2013-10-26,1316.58
2013-10-27,1316.58
2013-10-28,1316.58
2013-10-29,1316.58
2013-10-30,1316.58
2013-10-31,1316.58
2013-11-01,1275.86
2013-11-02,1275.86
2013-11-03,1275.86
2013-11-04,1275.86
2013-11-05,1275.86
2013-11-06,1275.86
2013-11-07,1275.86
2013-11-08,1275.86
2013-11-09,1275.86
2013-11-10,1275.86
2013-11-11,1275.86
2013-11-12,1275.86
2013-11-13,1275.86
2013-11-14,1275.86
2013-11-15,1275.86
2013-11-16,1275.86
2013-11-17,1275.86
2013-11-18,1275.86
2013-11-19,1275.86
2013-11-20,1275.86
2013-11-21,1275.86
2013-11-22,1275.86
2013-11-23,1275.86
2013-11-24,1275.86
2013-11-25,1275.86
2013-11-26,1275.86
2013-11-27,1275.86
2013-11-28,1275.86
2013-11-29,1275.86
2013-11-30,1275.86
2013-12-01,1221.5119047619
2013-12-02,1221.5119047619
2013-12-03,1221.5119047619
2013-12-04,1221.5119047619
2013-12-05,1221.5119047619
2013-12-06,1221.5119047619
2013-12-07,1221.5119047619
2013-12-08,1221.5119047619
2013-12-09,1221.5119047619
2013-12-10,1221.5119047619
2013-12-11,1221.5119047619
2013-12-12,1221.5119047619
2013-12-13,1221.5119047619
2013-12-14,1221.5119047619
2013-12-15,1221.5119047619
2013-12-16,1221.5119047619
2013-12-17,1221.5119047619
2013-12-18,1221.5119047619
2013-12-19,1221.5119047619
2013-12-20,1221.5119047619
2013-12-21,1221.5119047619
2013-12-22,1221.5119047619
2013-12-23,1221.5119047619
2013-12-24,1221.5119047619
2013-12-25,1221.5119047619
2013-12-26,1221.5119047619
2013-12-27,1221.5119047619
2013-12-28,1221.5119047619
2013-12-29,1221.5119047619
2013-12-30,1221.5119047619
2013-12-31,1221.5119047619
2014-01-01,1244.27
2014-01-02,1244.27
2014-01-03,1244.27
2014-01-04,1244.27
2014-01-05,1244.27
2014-01-06,1244.27
2014-01-07,1244.27
2014-01-08,1244.27
2014-01-09,1244.27
2014-01-10,1244.27
2014-01-11,1244.27
2014-01-12,1244.27
2014-01-13,1244.27
2014-01-14,1244.27
2014-01-15,1244.27
2014-01-16,1244.27
2014-01-17,1244.27
2014-01-18,1244.27
2014-01-19,1244.27
2014-01-20,1244.27
2014-01-21,1244.27
2014-01-22,1244.27
2014-01-23,1244.27
2014-01-24,1244.27
2014-01-25,1244.27
2014-01-26,1244.27
2014-01-27,1244.27
2014-01-28,1244.27
2014-01-29,1244.27
2014-01-30,1244.27
2014-01-31,1244.27
2014-02-01,1299.58
2014-02-02,1299.58
2014-02-03,1299.58
2014-02-04,1299.58
2014-02-05,1299.58
2014-02-06,1299.58
2014-02-07,1299.58
2014-02-08,1299.58
2014-02-09,1299.58
2014-02-10,1299.58
2014-02-11,1299.58
2014-02-12,1299.58
2014-02-13,1299.58
2014-02-14,1299.58
2014-02-15,1299.58
2014-02-16,1299.58
2014-02-17,1299.58
2014-02-18,1299.58
2014-02-19,1299.58
2014-02-20,1299.58
2014-02-21,1299.58
2014-02-22,1299.58
2014-02-23,1299.58
2014-02-24,1299.58
2014-02-25,1299.58
2014-02-26,1299.58
2014-02-27,1299.58
2014-02-28,1299.58
2014-03-01,1336.08
2014-03-02,1336.08
2014-03-03,1336.08
2014-03-04,1336.08
2014-03-05,1336.08
2014-03-06,1336.08
2014-03-07,1336.08
2014-03-08,1336.08
2014-03-09,1336.08
2014-03-10,1336.08
2014-03-11,1336.08
2014-03-12,1336.08
2014-03-13,1336.08
2014-03-14,1336.08
2014-03-15,1336.08
2014-03-16,1336.08
2014-03-17,1336.08
2014-03-18,1336.08
2014-03-19,1336.08
2014-03-20,1336.08
2014-03-21,1336.08
2014-03-22,1336.08
2014-03-23,1336.08
2014-03-24,1336.08
2014-03-25,1336.08
2014-03-26,1336.08
2014-03-27,1336.08
2014-03-28,1336.08
2014-03-29,1336.08
2014-03-30,1336.08
2014-03-31,1336.08
2014-04-01,1298.45
2014-04-02,1298.45
2014-04-03,1298.45
2014-04-04,1298.45
2014-04-05,1298.45
2014-04-06,1298.45
2014-04-07,1298.45
2014-04-08,1298.45
2014-04-09,1298.45
2014-04-10,1298.45
2014-04-11,1298.45
2014-04-12,1298.45
2014-04-13,1298.45
2014-04-14,1298.45
2014-04-15,1298.45
2014-04-16,1298.45
2014-04-17,1298.45
2014-04-18,1298.45
2014-04-19,1298.45
2014-04-20,1298.45
2014-04-21,1298.45
2014-04-22,1298.45
2014-04-23,1298.45
2014-04-24,1298.45
2014-04-25,1298.45
2014-04-26,1298.45
2014-04-27,1298.45
2014-04-28,1298.45
2014-04-29,1298.45
2014-04-30,1298.45
2014-05-01,1288.74
2014-05-02,1288.74
2014-05-03,1288.74
2014-05-04,1288.74
2014-05-05,1288.74
2014-05-06,1288.74
2014-05-07,1288.74
2014-05-08,1288.74
2014-05-09,1288.74
2014-05-10,1288.74
2014-05-11,1288.74
2014-05-12,1288.74
2014-05-13,1288.74
2014-05-14,1288.74
2014-05-15,1288.74
2014-05-16,1288.74
2014-05-17,1288.74
2014-05-18,1288.74
2014-05-19,1288.74
2014-05-20,1288.74
2014-05-21,1288.74
2014-05-22,1288.74
2014-05-23,1288.74
2014-05-24,1288.74
2014-05-25,1288.74
2014-05-26,1288.74
2014-05-27,1288.74
2014-05-28,1288.74
2014-05-29,1288.74
2014-05-30,1288.74
2014-05-31,1288.74
2014-06-01,1279.1
2014-06-02,1279.1
2014-06-03,1279.1
2014-06-04,1279.1
2014-06-05,1279.1
2014-06-06,1279.1
2014-06-07,1279.1
2014-06-08,1279.1
2014-06-09,1279.1
2014-06-10,1279.1
2014-06-11,1279.1
2014-06-12,1279.1
2014-06-13,1279.1
2014-06-14,1279.1
2014-06-15,1279.1
2014-06-16,1279.1
2014-06-17,1279.1
2014-06-18,1279.1
2014-06-19,1279.1
2014-06-20,1279.1
2014-06-21,1279.1
2014-06-22,1279.1
2014-06-23,1279.1
2014-06-24,1279.1
2014-06-25,1279.1
2014-06-26,1279.1
2014-06-27,1279.1
2014-06-28,1279.1
2014-06-29,1279.1
2014-06-30,1279.1
2014-07-01,1310.59
2014-07-02,1310.59
2014-07-03,1310.59
2014-07-04,1310.59
2014-07-05,1310.59
2014-07-06,1310.59
2014-07-07,1310.59
2014-07-08,1310.59
2014-07-09,1310.59
2014-07-10,1310.59
2014-07-11,1310.59
2014-07-12,1310.59
2014-07-13,1310.59
2014-07-14,1310.59
2014-07-15,1310.59
2014-07-16,1310.59
2014-07-17,1310.59
2014-07-18,1310.59
2014-07-19,1310.59
2014-07-20,1310.59
2014-07-21,1310.59
2014-07-22,1310.59
2014-07-23,1310.59
2014-07-24,1310.59
2014-07-25,1310.59
2014-07-26,1310.59
2014-07-27,1310.59
2014-07-28,1310.59
2014-07-29,1310.59
2014-07-30,1310.59
2014-07-31,1310.59
2014-08-01,1295.13
2014-08-02,1295.13
2014-08-03,1295.13
2014-08-04,1295.13
2014-08-05,1295.13
2014-08-06,1295.13
2014-08-07,1295.13
2014-08-08,1295.13
2014-08-09,1295.13
2014-08-10,1295.13
2014-08-11,1295.13
2014-08-12,1295.13
2014-08-13,1295.13
2014-08-14,1295.13
2014-08-15,1295.13
2014-08-16,1295.13
2014-08-17,1295.13
2014-08-18,1295.13
2014-08-19,1295.13
2014-08-20,1295.13
2014-08-21,1295.13
2014-08-22,1295.13
2014-08-23,1295.13
2014-08-24,1295.13
2014-08-25,1295.13
2014-08-26,1295.13
2014-08-27,1295.13
2014-08-28,1295.13
2014-08-29,1295.13
2014-08-30,1295.13
2014-08-31,1295.13
2014-09-01,1236.55
2014-09-02,1236.55
2014-09-03,1236.55
2014-09-04,1236.55
2014-09-05,1236.55
2014-09-06,1236.55
2014-09-07,1236.55
2014-09-08,1236.55
2014-09-09,1236.55
2014-09-10,1236.55
2014-09-11,1236.55
2014-09-12,1236.55
2014-09-13,1236.55
2014-09-14,1236.55
2014-09-15,1236.55
2014-09-16,1236.55
2014-09-17,1236.55
2014-09-18,1236.55
2014-09-19,1236.55
2014-09-20,1236.55
2014-09-21,1236.55
2014-09-22,1236.55
2014-09-23,1236.55
2014-09-24,1236.55
2014-09-25,1236.55
2014-09-26,1236.55
2014-09-27,1236.55
2014-09-28,1236.55
2014-09-29,1236.55
2014-09-30,1236.55
2014-10-01,1222.49
2014-10-02,1222.49
2014-10-03,1222.49
2014-10-04,1222.49
2014-10-05,1222.49
2014-10-06,1222.49
2014-10-07,1222.49
2014-10-08,1222.49
2014-10-09,1222.49
2014-10-10,1222.49
2014-10-11,1222.49
2014-10-12,1222.49
2014-10-13,1222.49
2014-10-14,1222.49
2014-10-15,1222.49
2014-10-16,1222.49
2014-10-17,1222.49
2014-10-18,1222.49
2014-10-19,1222.49
2014-10-20,1222.49
2014-10-21,1222.49
2014-10-22,1222.49
2014-10-23,1222.49
2014-10-24,1222.49
2014-10-25,1222.49
2014-10-26,1222.49
2014-10-27,1222.49
2014-10-28,1222.49
2014-10-29,1222.49
2014-10-30,1222.49
2014-10-31,1222.49
2014-11-01,1175.33
2014-11-02,1175.33
2014-11-03,1175.33
2014-11-04,1175.33
2014-11-05,1175.33
2014-11-06,1175.33
2014-11-07,1175.33
2014-11-08,1175.33
2014-11-09,1175.33
2014-11-10,1175.33
2014-11-11,1175.33
2014-11-12,1175.33
2014-11-13,1175.33
2014-11-14,1175.33
2014-11-15,1175.33
2014-11-16,1175.33
2014-11-17,1175.33
2014-11-18,1175.33
2014-11-19,1175.33
2014-11-20,1175.33
2014-11-21,1175.33
2014-11-22,1175.33
2014-11-23,1175.33
2014-11-24,1175.33
2014-11-25,1175.33
2014-11-26,1175.33
2014-11-27,1175.33
2014-11-28,1175.33
2014-11-29,1175.33
2014-11-30,1175.33
2014-12-01,1200.62
2014-12-02,1200.62
2014-12-03,1200.62
2014-12-04,1200.62
2014-12-05,1200.62
2014-12-06,1200.62
2014-12-07,1200.62
2014-12-08,1200.62
2014-12-09,1200.62
2014-12-10,1200.62
2014-12-11,1200.62
2014-12-12,1200.62
2014-12-13,1200.62
2014-12-14,1200.62
2014-12-15,1200.62
2014-12-16,1200.62
2014-12-17,1200.62
2014-12-18,1200.62
2014-12-19,1200.62
2014-12-20,1200.62
2014-12-21,1200.62
2014-12-22,1200.62
2014-12-23,1200.62
2014-12-24,1200.62
2014-12-25,1200.62
2014-12-26,1200.62
2014-12-27,1200.62
2014-12-28,1200.62
2014-12-29,1200.62
2014-12-30,1200.62
2014-12-31,1200.62
2015-01-01,1250.75
2015-01-02,1250.75
2015-01-03,1250.75
2015-01-04,1250.75
2015-01-05,1250.75
2015-01-06,1250.75
2015-01-07,1250.75
2015-01-08,1250.75
2015-01-09,1250.75
2015-01-10,1250.75
2015-01-11,1250.75
2015-01-12,1250.75
2015-01-13,1250.75
2015-01-14,1250.75
2015-01-15,1250.75
2015-01-16,1250.75
2015-01-17,1250.75
2015-01-18,1250.75
2015-01-19,1250.75
2015-01-20,1250.75
2015-01-21,1250.75
2015-01-22,1250.75
2015-01-23,1250.75
2015-01-24,1250.75
2015-01-25,1250.75
2015-01-26,1250.75
2015-01-27,1250.75
2015-01-28,1250.75
2015-01-29,1250.75
2015-01-30,1250.75
2015-01-31,1250.75
2015-02-01,1227.08
2015-02-02,1227.08
2015-02-03,1227.08
2015-02-04,1227.08
2015-02-05,1227.08
2015-02-06,1227.08
2015-02-07,1227.08
2015-02-08,1227.08
2015-02-09,1227.08
2015-02-10,1227.08
2015-02-11,1227.08
2015-02-12,1227.08
2015-02-13,1227.08
2015-02-14,1227.08
2015-02-15,1227.08
2015-02-16,1227.08
2015-02-17,1227.08
2015-02-18,1227.08
2015-02-19,1227.08
2015-02-20,1227.08
2015-02-21,1227.08
2015-02-22,1227.08
2015-02-23,1227.08
2015-02-24,1227.08
2015-02-25,1227.08
2015-02-26,1227.08
2015-02-27,1227.08
2015-02-28,1227.08
2015-03-01,1178.63
2015-03-02,1178.63
2015-03-03,1178.63
2015-03-04,1178.63
2015-03-05,1178.63
2015-03-06,1178.63
2015-03-07,1178.63
2015-03-08,1178.63
2015-03-09,1178.63
2015-03-10,1178.63
2015-03-11,1178.63
2015-03-12,1178.63
2015-03-13,1178.63
2015-03-14,1178.63
2015-03-15,1178.63
2015-03-16,1178.63
2015-03-17,1178.63
2015-03-18,1178.63
2015-03-19,1178.63
2015-03-20,1178.63
2015-03-21,1178.63
2015-03-22,1178.63
2015-03-23,1178.63
2015-03-24,1178.63
2015-03-25,1178.63
2015-03-26,1178.63
2015-03-27,1178.63
2015-03-28,1178.63
2015-03-29,1178.63
2015-03-30,1178.63
2015-03-31,1178.63
2015-04-01,1198.93
2015-04-02,1198.93
2015-04-03,1198.93
2015-04-04,1198.93
2015-04-05,1198.93
2015-04-06,1198.93
2015-04-07,1198.93
2015-04-08,1198.93
2015-04-09,1198.93
2015-04-10,1198.93
2015-04-11,1198.93
2015-04-12,1198.93
2015-04-13,1198.93
2015-04-14,1198.93
2015-04-15,1198.93
2015-04-16,1198.93
2015-04-17,1198.93
2015-04-18,1198.93
2015-04-19,1198.93
2015-04-20,1198.93
2015-04-21,1198.93
2015-04-22,1198.93
2015-04-23,1198.93
2015-04-24,1198.93
2015-04-25,1198.93
2015-04-26,1198.93
2015-04-27,1198.93
2015-04-28,1198.93
2015-04-29,1198.93
2015-04-30,1198.93
2015-05-01,1198.63
2015-05-02,1198.63
2015-05-03,1198.63
2015-05-04,1198.63
2015-05-05,1198.63
2015-05-06,1198.63
2015-05-07,1198.63
2015-05-08,1198.63
2015-05-09,1198.63
2015-05-10,1198.63
2015-05-11,1198.63
2015-05-12,1198.63
2015-05-13,1198.63
2015-05-14,1198.63
2015-05-15,1198.63
2015-05-16,1198.63
2015-05-17,1198.63
2015-05-18,1198.63
2015-05-19,1198.63
2015-05-20,1198.63
2015-05-21,1198.63
2015-05-22,1198.63
2015-05-23,1198.63
2015-05-24,1198.63
2015-05-25,1198.63
2015-05-26,1198.63
2015-05-27,1198.63
2015-05-28,1198.63
2015-05-29,1198.63
2015-05-30,1198.63
2015-05-31,1198.63
2015-06-01,1181.5
2015-06-02,1181.5
2015-06-03,1181.5
2015-06-04,1181.5
2015-06-05,1181.5
2015-06-06,1181.5
2015-06-07,1181.5
2015-06-08,1181.5
2015-06-09,1181.5
2015-06-10,1181.5
2015-06-11,1181.5
2015-06-12,1181.5
2015-06-13,1181.5
2015-06-14,1181.5
2015-06-15,1181.5
2015-06-16,1181.5
2015-06-17,1181.5
2015-06-18,1181.5
2015-06-19,1181.5
2015-06-20,1181.5
2015-06-21,1181.5
2015-06-22,1181.5
2015-06-23,1181.5
2015-06-24,1181.5
2015-06-25,1181.5
2015-06-26,1181.5
2015-06-27,1181.5
2015-06-28,1181.5
2015-06-29,1181.5
2015-06-30,1181.5
2015-07-01,1128.31
2015-07-02,1128.31
2015-07-03,1128.31
2015-07-04,1128.31
2015-07-05,1128.31
2015-07-06,1128.31
2015-07-07,1128.31
2015-07-08,1128.31
2015-07-09,1128.31
2015-07-10,1128.31
2015-07-11,1128.31
2015-07-12,1128.31
2015-07-13,1128.31
2015-07-14,1128.31
2015-07-15,1128.31
2015-07-16,1128.31
2015-07-17,1128.31
2015-07-18,1128.31
2015-07-19,1128.31
2015-07-20,1128.31
2015-07-21,1128.31
2015-07-22,1128.31
2015-07-23,1128.31
2015-07-24,1128.31
2015-07-25,1128.31
2015-07-26,1128.31
2015-07-27,1128.31
2015-07-28,1128.31
2015-07-29,1128.31
2015-07-30,1128.31
2015-07-31,1128.31
2015-08-01,1117.93
2015-08-02,1117.93
2015-08-03,1117.93
2015-08-04,1117.93
2015-08-05,1117.93
2015-08-06,1117.93
2015-08-07,1117.93
2015-08-08,1117.93
2015-08-09,1117.93
2015-08-10,1117.93
2015-08-11,1117.93
2015-08-12,1117.93
2015-08-13,1117.93
2015-08-14,1117.93
2015-08-15,1117.93
2015-08-16,1117.93
2015-08-17,1117.93
2015-08-18,1117.93
2015-08-19,1117.93
2015-08-20,1117.93
2015-08-21,1117.93
2015-08-22,1117.93
2015-08-23,1117.93
2015-08-24,1117.93
2015-08-25,1117.93
2015-08-26,1117.93
2015-08-27,1117.93
2015-08-28,1117.93
2015-08-29,1117.93
2015-08-30,1117.93
2015-08-31,1117.93
2015-09-01,1124.77
2015-09-02,1124.77
2015-09-03,1124.77
2015-09-04,1124.77
2015-09-05,1124.77
2015-09-06,1124.77
2015-09-07,1124.77
2015-09-08,1124.77
2015-09-09,1124.77
2015-09-10,1124.77
2015-09-11,1124.77
2015-09-12,1124.77
2015-09-13,1124.77
2015-09-14,1124.77
2015-09-15,1124.77
2015-09-16,1124.77
2015-09-17,1124.77
2015-09-18,1124.77
2015-09-19,1124.77
2015-09-20,1124.77
2015-09-21,1124.77
2015-09-22,1124.77
2015-09-23,1124.77
2015-09-24,1124.77
2015-09-25,1124.77
2015-09-26,1124.77
2015-09-27,1124.77
2015-09-28,1124.77
2015-09-29,1124.77
2015-09-30,1124.77
2015-10-01,1159.25
2015-10-02,1159.25
2015-10-03,1159.25
2015-10-04,1159.25
2015-10-05,1159.25
2015-10-06,1159.25
2015-10-07,1159.25
2015-10-08,1159.25
2015-10-09,1159.25
2015-10-10,1159.25
2015-10-11,1159.25
2015-10-12,1159.25
2015-10-13,1159.25
2015-10-14,1159.25
2015-10-15,1159.25
2015-10-16,1159.25
2015-10-17,1159.25
2015-10-18,1159.25
2015-10-19,1159.25
2015-10-20,1159.25
2015-10-21,1159.25
2015-10-22,1159.25
2015-10-23,1159.25
2015-10-24,1159.25
2015-10-25,1159.25
2015-10-26,1159.25
2015-10-27,1159.25
2015-10-28,1159.25
